string,lexicality,ope,Lpe,spe,letter_length,in_lexicon,ope_norm,Lpe_norm,spe_norm,oLpe_norm_sum,ospe_norm_sum,Lspe_norm_sum,oLspe_norm_sum,ope_norm_dec_LCM_0.04,ape_norm_dec_LCM_0.96,spe_norm_dec_LCM_0.99,oaspe_norm_sum_dec_LCM_1.99,ope_norm_entro,ape_norm_entro,spe_norm_entro,oaspe_norm_sum_entro,ope_norm_dec_p50,ape_norm_dec_p50,spe_norm_dec_p50,aspe_norm_dec_p50,ospe_norm_dec_p50,oape_norm_dec_p50,oaspe_norm_dec_p50
Gdrkl,non-word,392.41782,4.767770987455774,3.954647796719202,5,False,0.049052227500000004,0.9535541974911548,0.9886619491798005,1.0026064249911548,1.0377141766798006,1.9422161466709553,1.9912683741709554,1,0,0,1,0.5723697303329652,0.8026050809249592,0.5224151937060661,0.6963043375002805,0,1,1,1,0,0,0
Gfcßc,non-word,359.08942,4.896108073335478,3.954647796719202,5,False,0.0448861775,0.9792216146670956,0.9886619491798005,1.0241077921670956,1.0335481266798006,1.9678835638468961,2.0127697413468963,1,1,0,1,0.9431561117449961,0.6406199204300959,0.5224151937060661,0.5250738744888829,0,1,1,1,0,0,0
Ggcht,non-word,353.4696,4.732068189128337,3.954647796719202,5,False,0.0441837,0.9464136378256673,0.9886619491798005,0.9905973378256674,1.0328456491798006,1.935075587005468,1.979259287005468,1,0,0,0,0.9805796778352424,0.8567228487248699,0.5224151937060661,0.8028522376745654,0,1,1,1,0,0,0
Gggln,non-word,404.23866,4.7249919588292055,3.954647796719202,5,False,0.050529832499999996,0.9449983917658411,0.9886619491798005,0.9955282242658411,1.0391917816798006,1.9336603409456417,1.9841901734456417,1,0,0,0,0.2967911985384495,0.8634856918876979,0.5224151937060661,0.7573834182963174,0,1,1,1,0,0,0
Gjtnn,non-word,379.19942,4.694435509810228,3.954647796719202,5,False,0.047399927499999994,0.9388871019620456,0.9886619491798005,0.9862870294620456,1.0360618766798004,1.9275490511418463,1.9749489786418462,1,0,0,0,0.8032143393135899,0.9045756761704281,0.5224151937060661,0.8401972352677562,0,1,1,1,0,0,0
Glxjs,non-word,396.33966,4.759086522997748,3.9523962688967513,5,False,0.0495424575,0.9518173045995496,0.9880990672241878,1.0013597620995496,1.037641524724188,1.9399163718237373,1.9894588293237376,1,0,0,1,0.4387822541976777,0.8167542197258549,0.6659956855726696,0.7133290785437926,0,1,1,1,0,0,0
Grbnd,non-word,361.7845,4.769700868446446,3.944998391765841,5,False,0.045223062499999994,0.9539401736892892,0.9862495979414603,0.9991632361892892,1.0314726604414604,1.9401897716307495,1.9854128341307495,1,0,0,0,0.9431561117449961,0.8026050809249592,0.9387687566415613,0.7489074028817546,0,1,1,1,0,0,0
Grdch,non-word,347.47443,4.8012222579607595,3.944998391765841,5,False,0.04343430375,0.9602444515921519,0.9862495979414603,1.0036787553421518,1.0296839016914603,1.9464940495336123,1.989928353283612,1,1,0,1,0.99949535091748,0.7565024012281012,0.9387687566415613,0.7051564541885312,0,1,1,1,0,0,0
Grfmm,non-word,399.5468,4.799614023801865,3.944998391765841,5,False,0.049943350000000004,0.9599228047603731,0.9862495979414603,1.0098661547603731,1.0361929479414602,1.9461724027018334,1.9961157527018334,1,1,0,1,0.4387822541976777,0.7565024012281012,0.9387687566415613,0.6543807960866327,0,1,1,1,0,0,0
Grgxn,non-word,361.53747,4.708266323576712,3.944998391765841,5,False,0.045192183749999996,0.9416532647153424,0.9862495979414603,0.9868454484653424,1.0314417816914603,1.9279028626568027,1.9730950464068027,1,0,0,0,0.9431561117449961,0.8835851372682371,0.9387687566415613,0.857602431418161,0,1,1,1,0,0,0
Grjtj,non-word,437.63847,4.797684142811193,3.944998391765841,5,False,0.05470480875,0.9595368285622387,0.9862495979414603,1.0142416373122387,1.0409544066914602,1.945786426503699,2.000491235253699,1,1,0,1,0.03792002649331244,0.7565024012281012,0.9387687566415613,0.622000826442099,0,1,1,1,0,0,0
Grlnr,non-word,351.04793,4.667738822772595,3.944998391765841,5,False,0.04388099125,0.9335477645545189,0.9862495979414603,0.9774287558045189,1.0301305891914603,1.9197973624959792,1.9636783537459792,1,0,0,0,0.9805796778352424,0.9414019093185213,0.9387687566415613,0.9347852853136521,0,1,1,1,0,0,0
Gsglb,non-word,381.43261,4.834030234802187,3.954647796719202,5,False,0.04767907625,0.9668060469604374,0.9886619491798005,1.0144851232104373,1.0363410254298004,1.955467996140238,2.003147072390238,1,1,0,1,0.6966134861020707,0.7017454246832392,0.5224151937060661,0.59786948698626,0,1,1,1,0,0,0
Gtrts,non-word,323.6478,4.617240270183339,3.954647796719202,5,False,0.040455975000000005,0.9234480540366677,0.9886619491798005,0.9639040290366677,1.0291179241798005,1.9121100032164682,1.9525659782164682,1,0,0,0,0.9476027918035057,0.9996868785260186,0.5224151937060661,0.9954956867634821,0,1,1,1,0,0,0
Gvngs,non-word,349.15954,4.694435509810228,3.954647796719202,5,False,0.0436449425,0.9388871019620456,0.9886619491798005,0.9825320444620456,1.0323068916798006,1.9275490511418463,1.971193993641846,1,0,0,0,0.9805796778352424,0.9045756761704281,0.5224151937060661,0.8763638931950625,0,1,1,1,0,0,0
Gvrtg,non-word,373.51753,4.768414281119331,3.954647796719202,5,False,0.046689691250000005,0.9536828562238663,0.9886619491798005,1.0003725474738663,1.0353516404298007,1.9423448054036667,1.9890344966536668,1,0,0,1,0.8032143393135899,0.8026050809249592,0.5224151937060661,0.7133290785437926,0,1,1,1,0,0,0
Gzckr,non-word,333.1248,4.802830492119653,3.954647796719202,5,False,0.0416406,0.9605660984239306,0.9886619491798005,1.0022066984239306,1.0303025491798006,1.9492280476037311,1.9908686476037312,1,1,0,1,1.0,0.748308498398617,0.5224151937060661,0.6963043375002805,0,1,1,1,0,0,0
Gztzm,non-word,347.20778,4.8404631714377615,3.954647796719202,5,False,0.0434009725,0.9680926342875523,0.9886619491798005,1.0114936067875524,1.0320629216798005,1.9567545834673528,2.000155555967353,1,1,0,1,0.99949535091748,0.6947602094988385,0.5224151937060661,0.622000826442099,0,1,1,1,0,0,0
Hblhs,non-word,342.80444,4.677709874557736,3.935027339980701,5,False,0.042850555,0.9355419749115471,0.9837568349951753,0.9783925299115471,1.0266073899951753,1.9192988099067225,1.9621493649067223,1,0,0,0,0.99949535091748,0.9260546084441965,0.9929192007770243,0.9501596781749664,0,1,1,1,0,0,0
Hbrst,non-word,310.27758,4.626889675136701,3.935027339980701,5,False,0.0387846975,0.9253779350273401,0.9837568349951753,0.9641626325273401,1.0225415324951752,1.9091347700225154,1.9479194675225153,1,0,0,0,0.9019072664151863,0.9954142208319572,0.9929192007770243,0.9992148897235804,0,1,1,1,0,0,0
Hcrtx,non-word,312.79897,4.753618526857511,3.935027339980701,5,False,0.03909987125,0.9507237053715022,0.9837568349951753,0.9898235766215022,1.0228567062451752,1.9344805403666774,1.9735804116166773,1,0,0,0,0.9019072664151863,0.8233793849240961,0.9929192007770243,0.8489172030204534,0,1,1,1,0,0,0
Hgbgn,non-word,372.70183,4.748472177549051,3.935027339980701,5,False,0.046587728749999995,0.9496944355098101,0.9837568349951753,0.9962821642598101,1.0303445637451754,1.9334512705049853,1.9800389992549854,1,0,0,0,0.8032143393135899,0.8303976996787819,0.9929192007770243,0.7941484496257667,0,1,1,1,0,0,0
Hggvl,non-word,407.61949,4.845287873914442,3.935027339980701,5,False,0.05095243625,0.9690575747828885,0.9837568349951753,1.0200100110328885,1.0347092712451753,1.9528144097780638,2.0037668460280638,1,1,0,1,0.2967911985384495,0.6875016088283036,0.9929192007770243,0.5903987308131347,0,1,1,1,0,0,0
Hhmhs,non-word,342.70923,4.711804438726278,3.935027339980701,5,False,0.04283865375,0.9423608877452556,0.9837568349951753,0.9851995414952556,1.0265954887451754,1.926117722740431,1.968956376490431,1,0,0,0,0.99949535091748,0.8835851372682371,0.9929192007770243,0.8932115995273782,0,1,1,1,0,0,0
Hhmtd,non-word,375.79125,4.801865551624317,3.935027339980701,5,False,0.046973906249999996,0.9603731103248634,0.9837568349951753,1.0073470165748635,1.0307307412451754,1.9441299453200387,1.9911038515700388,1,1,0,1,0.8032143393135899,0.7565024012281012,0.9929192007770243,0.6963043375002805,0,1,1,1,0,0,0
Hkstl,non-word,362.54487,4.761659697651979,3.935027339980701,5,False,0.04531810875,0.9523319395303957,0.9837568349951753,0.9976500482803957,1.0290749437451754,1.936088774525571,1.9814068832755711,1,0,0,0,0.9431561117449961,0.8167542197258549,0.9929192007770243,0.7846888840066492,0,1,1,1,0,0,0
Hktzg,non-word,363.50756,4.819877774203924,3.935027339980701,5,False,0.045438445,0.9639755548407848,0.9837568349951753,1.0094139998407847,1.0291952799951753,1.9477323898359602,1.99317083483596,1,1,0,1,0.9431561117449961,0.724910995818763,0.9929192007770243,0.6795161835960482,0,1,1,1,0,0,0
Hnbby,non-word,364.07848,4.850112576391123,3.935027339980701,5,False,0.045509810000000005,0.9700225152782245,0.9837568349951753,1.0155323252782245,1.0292666449951753,1.9537793502733998,1.9992891602733998,1,1,0,1,0.8854882494567283,0.6805664211194102,0.9929192007770243,0.6303791873029984,0,1,1,1,0,0,0
Hnnhg,non-word,348.87649,4.772917336764233,3.935027339980701,5,False,0.04360956125,0.9545834673528466,0.9837568349951753,0.9981930286028466,1.0273663962451753,1.938340302348022,1.981949863598022,1,0,0,0,0.9805796778352424,0.7950526900468634,0.9929192007770243,0.7752749727928917,0,1,1,1,0,0,0
Hpcks,non-word,333.92023,4.694757156642007,3.935027339980701,5,False,0.04174002875,0.9389514313284014,0.9837568349951753,0.9806914600784015,1.0254968637451753,1.9227082663235766,1.9644482950735767,1,0,0,0,1.0,0.9045756761704281,0.9929192007770243,0.9347852853136521,0,1,1,1,0,0,0
Hpckt,non-word,346.94982,4.687680926342876,3.935027339980701,5,False,0.043368727499999996,0.9375361852685751,0.9837568349951753,0.980904912768575,1.0271255624951754,1.9212930202637504,1.9646617477637505,1,0,0,0,0.99949535091748,0.9119931136696068,0.9929192007770243,0.927324920065835,0,1,1,1,0,0,0
Hpmgn,non-word,383.48311,4.729173367642328,3.935027339980701,5,False,0.04793538875,0.9458346735284657,0.9837568349951753,0.9937700622784658,1.0316922237451753,1.929591508523641,1.977526897273641,1,0,0,0,0.6966134861020707,0.8567228487248699,0.9929192007770243,0.811580431225796,0,1,1,1,0,0,0
Hpnry,non-word,364.47572,4.781601801222258,3.935027339980701,5,False,0.045559465,0.9563203602444516,0.9837568349951753,1.0018798252444516,1.0293162999951753,1.9400771952396267,1.985636660239627,1,1,0,0,0.8854882494567283,0.7873532864453721,0.9929192007770243,0.7397233160791338,0,1,1,1,0,0,0
Hqjlq,non-word,443.22547,4.870054679961402,3.935027339980701,5,False,0.055403183749999994,0.9740109359922805,0.9837568349951753,1.0294141197422806,1.0391600187451753,1.9577677709874557,2.013170954737456,1,1,0,1,0.03792002649331244,0.6577004995679868,0.9929192007770243,0.5250738744888829,0,1,1,1,0,0,0
Hqnsx,non-word,331.47346,4.789964618848504,3.935027339980701,5,False,0.0414341825,0.9579929237697009,0.9837568349951753,0.9994271062697009,1.0251910174951753,1.9417497587648762,1.9831839412648762,1,1,0,0,0.9820629691813157,0.7726962788977914,0.9929192007770243,0.7659138586816431,0,1,1,1,0,0,0
Hrllt,non-word,363.16533,4.568671598584754,3.935027339980701,5,False,0.04539566625,0.9137343197169508,0.9837568349951753,0.9591299859669509,1.0291525012451752,1.8974911547121263,1.942886820962126,1,0,0,0,0.9431561117449961,0.9508534699007117,0.9929192007770243,0.9827301870902642,0,0,1,1,0,0,0
Hrmzr,non-word,329.00675,4.732711482791895,3.935027339980701,5,False,0.04112584375,0.946542296558379,0.9837568349951753,0.9876681403083789,1.0248826787451752,1.9302991315535543,1.9714249753035542,1,0,0,0,0.9820629691813157,0.8504464499168854,0.9929192007770243,0.8763638931950625,0,1,1,1,0,0,0
Hsjlt,non-word,377.27018,4.715985847539402,3.935027339980701,5,False,0.047158772499999994,0.9431971695078805,0.9837568349951753,0.9903559420078805,1.0309156074951753,1.9269540045030558,1.9741127770030558,1,0,0,0,0.8032143393135899,0.8771398364776446,0.9929192007770243,0.8489172030204534,0,1,1,1,0,0,0
Hsttz,non-word,303.29495,4.772595689932454,3.935027339980701,5,False,0.037911868749999994,0.9545191379864908,0.9837568349951753,0.9924310067364908,1.0216687037451753,1.938275972981666,1.976187841731666,0,0,0,0,0.8541221314228913,0.7950526900468634,0.9929192007770243,0.8306622473037537,0,1,1,1,0,0,0
Htbtp,non-word,357.93471,4.798970730138308,3.935027339980701,5,False,0.04474183875,0.9597941460276616,0.9837568349951753,1.0045359847776616,1.0284986737451753,1.9435509810228369,1.988292819772837,1,1,0,1,0.9431561117449961,0.7565024012281012,0.9929192007770243,0.7215612622482994,0,1,1,1,0,0,0
Htfkn,non-word,358.30621,4.722097137343197,3.935027339980701,5,False,0.04478827625,0.9444194274686394,0.9837568349951753,0.9892077037186394,1.0285451112451753,1.9281762624638148,1.9729645387138146,1,0,0,0,0.9431561117449961,0.8702817117938156,0.9929192007770243,0.857602431418161,0,1,1,1,0,0,0
Htnbn,non-word,326.17819,4.677066580894178,3.935027339980701,5,False,0.04077227375,0.9354133161788356,0.9837568349951753,0.9761855899288356,1.0245291087451753,1.919170151174011,1.959942424924011,1,0,0,0,0.9820629691813157,0.9337241413194362,0.9929192007770243,0.9635027354361418,0,1,1,1,0,0,0
Hvnhb,non-word,343.46735,4.810228369250563,3.935027339980701,5,False,0.04293341875,0.9620456738501126,0.9837568349951753,1.0049790926001125,1.0266902537451752,1.945802508845288,1.9887359275952878,1,1,0,1,0.99949535091748,0.7406799474774696,0.9929192007770243,0.7133290785437926,0,1,1,1,0,0,0
Hvrts,non-word,313.14313,4.626246381473143,3.935027339980701,5,False,0.03914289125,0.9252492762946286,0.9837568349951753,0.9643921675446286,1.0228997262451753,1.9090061112898038,1.9481490025398038,1,0,0,0,0.9019072664151863,0.9954142208319572,0.9929192007770243,0.9992148897235804,0,1,1,1,0,0,0
Hvxvn,non-word,343.13831,4.804117079446767,3.935027339980701,5,False,0.04289228875,0.9608234158893534,0.9837568349951753,1.0037157046393534,1.0266491237451754,1.9445802508845287,1.9874725396345287,1,1,0,1,0.99949535091748,0.748308498398617,0.9929192007770243,0.7306075503702443,0,1,1,1,0,0,0
Hxfms,non-word,348.46253,4.740109359922805,3.935027339980701,5,False,0.04355781625,0.948021871984561,0.9837568349951753,0.991579688234561,1.0273146512451754,1.9317787069797363,1.9753365232297364,1,0,0,0,0.9805796778352424,0.8441474033044316,0.9929192007770243,0.8401972352677562,0,1,1,1,0,0,0
Hymnv,non-word,381.3522,4.831778706979736,3.9334191058218075,5,False,0.047669025,0.9663557413959472,0.9833547764554519,1.0140247663959472,1.0310238014554518,1.9497105178513991,1.997379542851399,1,1,0,1,0.6966134861020707,0.708934722067018,0.9220959678931308,0.6458651451912074,0,1,1,1,0,0,0
Hzkrz,non-word,322.47765,4.8658732711482795,3.935027339980701,5,False,0.04030970625,0.9731746542296559,0.9837568349951753,1.013484360479656,1.0240665412451753,1.9569314892248313,1.9972411954748313,1,1,0,1,0.9476027918035057,0.6629531136342771,0.9929192007770243,0.6458651451912074,0,1,1,1,0,0,0
Jcrys,non-word,351.29431,4.7368928916050175,3.984239305242843,5,False,0.04391178875,0.9473785783210035,0.9960598263107108,0.9912903670710035,1.0399716150607108,1.9434384046317144,1.9873501933817144,1,0,1,1,0.9805796778352424,0.8504464499168854,0.9474231315577882,0.7306075503702443,0,1,1,1,0,0,0
Jhntz,non-word,350.86169,4.800900611128981,3.984239305242843,5,False,0.04385771125,0.9601801222257962,0.9960598263107108,1.0040378334757962,1.0399175375607108,1.956239948536507,2.000097659786507,1,1,1,1,0.9805796778352424,0.7565024012281012,0.9474231315577882,0.622000826442099,0,1,1,1,0,0,0
Jhrln,non-word,379.04567,4.688324220006432,3.984239305242843,5,False,0.04738070874999999,0.9376648440012865,0.9960598263107108,0.9850455527512865,1.0434405350607108,1.9337246703119972,1.9811053790619972,1,0,1,0,0.8032143393135899,0.9119931136696068,0.9474231315577882,0.7846888840066492,0,1,1,1,0,0,0
Jjxlt,non-word,425.55934,4.767449340623995,3.984239305242843,5,False,0.0531949175,0.953489868124799,0.9960598263107108,1.006684785624799,1.0492547438107107,1.9495496944355097,2.0027446119355097,1,0,1,1,0.040908112239307105,0.810008384209617,0.9474231315577882,0.59786948698626,0,1,1,1,0,0,0
Jngjr,non-word,418.73464,4.847539401736893,3.984239305242843,5,False,0.05234183,0.9695078803473786,0.9960598263107108,1.0218497103473785,1.0484016563107108,1.9655677066580894,2.0179095366580895,1,1,1,1,0.1506433722586249,0.6805664211194102,0.9474231315577882,0.49696247032374685,0,1,1,1,0,0,0
Jrgll,non-word,428.84561,4.753618526857511,3.984239305242843,5,False,0.053605701250000005,0.9507237053715022,0.9960598263107108,1.0043294066215023,1.0496655275607107,1.9467835316822129,2.000389232932213,1,0,1,1,0.010990483123157264,0.8233793849240961,0.9474231315577882,0.622000826442099,0,1,1,1,0,0,0
Jschj,non-word,388.29334,4.901897716307495,3.984239305242843,5,False,0.0485366675,0.980379543261499,0.9960598263107108,1.028916210761499,1.0445964938107108,1.9764393695722098,2.02497603707221,1,1,1,1,0.5723697303329652,0.6390837148004421,0.9474231315577882,0.47632842307556417,0,1,1,1,0,0,0
Jtllx,non-word,410.72596,4.814088131231907,3.984239305242843,5,False,0.051340745,0.9628176262463815,0.9960598263107108,1.0141583712463815,1.0474005713107108,1.9588774525570922,2.0102181975570925,1,1,1,1,0.2967911985384495,0.7330633401652221,0.9474231315577882,0.5449610072540096,0,1,1,1,0,0,0
Jxdrs,non-word,355.21486,4.762946284979093,3.984239305242843,5,False,0.044401857499999996,0.9525892569958186,0.9960598263107108,0.9969911144958187,1.0404616838107108,1.9486490833065293,1.9930509408065293,1,0,1,1,0.9805796778352424,0.810008384209617,0.9474231315577882,0.6795161835960482,0,1,1,1,0,0,0
Kblqs,non-word,363.48086,4.702476680604696,3.9260212286908973,5,False,0.0454351075,0.9404953361209392,0.9815053071727243,0.9859304436209392,1.0269404146727243,1.9220006432936634,1.9674357507936635,1,0,0,0,0.9431561117449961,0.8972859250168339,0.8057798838009468,0.9110208264302488,0,1,1,1,0,0,0
Kcrfc,non-word,313.89321,4.7960759086523,3.9260212286908973,5,False,0.039236651250000004,0.95921518173046,0.9815053071727243,0.99845183298046,1.0207419584227244,1.9407204889031844,1.9799571401531844,1,1,0,0,0.9019072664151863,0.7646414037227567,0.8057798838009468,0.7941484496257667,0,1,1,1,0,0,0
Kcstp,non-word,326.10357,4.785783210035381,3.9260212286908973,5,False,0.04076294625,0.9571566420070763,0.9815053071727243,0.9979195882570763,1.0222682534227243,1.9386619491798007,1.9794248954298006,1,1,0,0,0.9820629691813157,0.7800805828125476,0.8057798838009468,0.8028522376745654,0,1,1,1,0,0,0
Kfckt,non-word,349.93792,4.687037632679318,3.9260212286908973,5,False,0.04374224,0.9374075265358636,0.9815053071727243,0.9811497665358636,1.0252475471727243,1.918912833708588,1.962655073708588,1,0,0,0,0.9805796778352424,0.9189830400827811,0.8057798838009468,0.9426401197436469,0,1,1,1,0,0,0
Kfrls,non-word,347.8157,4.620778385332905,3.9260212286908973,5,False,0.0434769625,0.924155677066581,0.9815053071727243,0.967632639566581,1.0249822696727244,1.9056609842393053,1.9491379467393055,1,0,0,0,0.99949535091748,0.9981334975144488,0.8057798838009468,1.0,0,1,1,1,0,0,0
Kgmmc,non-word,380.37761,4.855258925699582,3.9260212286908973,5,False,0.04754720125,0.9710517851399164,0.9815053071727243,1.0185989863899163,1.0290525084227242,1.9525570923126407,2.0001042935626407,1,1,0,1,0.6966134861020707,0.6740021163683025,0.8057798838009468,0.622000826442099,0,1,1,1,0,0,0
Khkns,non-word,335.26214,4.690254100997105,3.92537793502734,5,False,0.0419077675,0.9380508201994211,0.981344483756835,0.9799585876994211,1.023252251256835,1.9193953039562561,1.961303071456256,1,0,0,0,1.0,0.9119931136696068,0.6752380792099069,0.9573063867700918,0,1,1,1,0,0,0
Khmhr,non-word,359.14571,4.776455451913798,3.9250562881955613,5,False,0.04489321375,0.9552910903827596,0.9812640720488903,1.0001843041327596,1.0261572857988903,1.93655516243165,1.98144837618165,1,0,0,0,0.9431561117449961,0.7950526900468634,0.6752380792099069,0.7846888840066492,0,1,1,1,0,0,0
Kldbd,non-word,391.92988,4.811514956577678,3.9170151174010934,5,False,0.048991235,0.9623029913155356,0.9792537793502734,1.0112942263155356,1.0282450143502733,1.941556770665809,1.990548005665809,1,1,0,1,0.5723697303329652,0.7406799474774696,0.5319320267144783,0.6963043375002805,0,1,1,1,0,0,0
Klfpp,non-word,405.90029,4.83338694113863,3.9170151174010934,5,False,0.05073753625,0.966677388227726,0.9792537793502734,1.017414924477726,1.0299913156002733,1.9459311675779993,1.9966687038279993,1,1,0,1,0.2967911985384495,0.7017454246832392,0.5319320267144783,0.6458651451912074,0,1,1,1,0,0,0
Klgßb,non-word,407.46993,4.81859118687681,3.9170151174010934,5,False,0.05093374125,0.9637182373753619,0.9792537793502734,1.0146519786253618,1.0301875206002733,1.9429720167256352,1.9939057579756352,1,1,0,1,0.2967911985384495,0.724910995818763,0.5319320267144783,0.6715664556465897,0,1,1,1,0,0,0
Kljrl,non-word,424.22644,4.788034737857832,3.9170151174010934,5,False,0.053028305000000005,0.9576069475715665,0.9792537793502734,1.0106352525715665,1.0322820843502734,1.9368607269218399,1.9898890319218399,1,1,0,1,0.040908112239307105,0.7726962788977914,0.5319320267144783,0.7051564541885312,0,1,1,1,0,0,0
Klntd,non-word,366.28048,4.708266323576713,3.9170151174010934,5,False,0.04578506,0.9416532647153426,0.9792537793502734,0.9874383247153427,1.0250388393502734,1.920907044065616,1.966692104065616,1,0,0,0,0.8854882494567283,0.8835851372682371,0.5319320267144783,0.9110208264302488,0,1,1,1,0,0,0
Klqgd,non-word,416.54005,4.832422000643294,3.9170151174010934,5,False,0.05206750625,0.9664844001286588,0.9792537793502734,1.0185519063786588,1.0313212856002734,1.9457381794789321,1.9978056857289321,1,1,0,1,0.1506433722586249,0.708934722067018,0.5319320267144783,0.6381013793137547,0,1,1,1,0,0,0
Kmgml,non-word,422.75555,4.8012222579607595,3.9260212286908973,5,False,0.052844443750000004,0.9602444515921519,0.9815053071727243,1.013088895342152,1.0343497509227244,1.9417497587648762,1.9945942025148762,1,1,0,1,0.040908112239307105,0.7565024012281012,0.8057798838009468,0.6629470308844361,0,1,1,1,0,0,0
Knmst,non-word,328.60437,4.662270826632358,3.919909938887102,5,False,0.041075546250000004,0.9324541653264715,0.9799774847217755,0.9735297115764715,1.0210530309717756,1.912431650048247,1.953507196298247,1,0,0,0,0.9820629691813157,0.955986824305075,0.5709564019506735,0.992518237572782,0,1,1,1,0,0,0
Krdnt,non-word,332.75394,4.598584753940174,3.9154068832422,5,False,0.0415942425,0.9197169507880348,0.97885172081055,0.9613111932880348,1.02044596331055,1.8985686715985848,1.9401629140985848,1,0,0,0,1.0,0.9967261251487576,0.5319320267144783,0.9627123324354258,0,0,1,1,0,0,0
Krgtc,non-word,338.30685,4.725313605660984,3.9154068832422,5,False,0.04228835625,0.9450627211321969,0.97885172081055,0.987351077382197,1.02114007706055,1.923914441942747,1.966202798192747,1,0,0,0,1.0,0.8634856918876979,0.5319320267144783,0.9196334447334823,0,1,1,1,0,0,0
Krkmb,non-word,376.11097,4.789321325184947,3.9154068832422,5,False,0.04701387125,0.9578642650369893,0.97885172081055,1.0048781362869892,1.02586559206055,1.9367159858475393,1.9837298570975392,1,1,0,0,0.8032143393135899,0.7726962788977914,0.5319320267144783,0.7573834182963174,0,1,1,1,0,0,0
Krlth,non-word,357.71534,4.679639755548408,3.9154068832422,5,False,0.044714417500000006,0.9359279511096815,0.97885172081055,0.9806423686096816,1.02356613831055,1.9147796719202317,1.9594940894202315,1,0,0,0,0.9431561117449961,0.9260546084441965,0.5319320267144783,0.9693116374268398,0,1,1,1,0,0,0
Krmns,non-word,326.86941,4.605339337407527,3.9154068832422,5,False,0.04085867625,0.9210678674815054,0.97885172081055,0.9619265437315054,1.0197103970605501,1.8999195882920554,1.9407782645420555,1,0,0,0,0.9820629691813157,0.9990951168575437,0.5319320267144783,0.9700611107370675,0,0,1,1,0,0,0
Krnns,non-word,300.05146,4.554197491154712,3.9154068832422,5,False,0.037506432500000006,0.9108394982309423,0.97885172081055,0.9483459307309423,1.0163581533105501,1.8896912190414925,1.9271976515414924,0,0,0,0,0.8541221314228913,0.9088718360104469,0.5319320267144783,0.7843886142621479,0,0,1,0,0,0,0
Krnss,non-word,290.37279,4.562881955612737,3.9154068832422,5,False,0.03629659875,0.9125763911225475,0.97885172081055,0.9488729898725475,1.01514831956055,1.8914281119330976,1.9277247106830975,0,0,0,0,0.7786879824526677,0.9375201683724327,0.5319320267144783,0.8015516783533667,0,0,1,0,0,0,0
Krntj,non-word,372.68446,4.684786104856867,3.9154068832422,5,False,0.0465855575,0.9369572209713735,0.97885172081055,0.9835427784713735,1.02543727831055,1.9158089417819235,1.9623944992819236,1,0,0,0,0.8032143393135899,0.9189830400827811,0.5319320267144783,0.9501596781749664,0,1,1,1,0,0,0
Krtht,non-word,329.39112,4.591186876809264,3.9154068832422,5,False,0.04117389,0.9182373753618528,0.97885172081055,0.9594112653618528,1.02002561081055,1.8970890961724027,1.9382629861724028,1,0,0,0,0.9820629691813157,0.9873256938395966,0.5319320267144783,0.9438462338454515,0,0,1,1,0,0,0
Krvtn,non-word,333.51013,4.642972016725635,3.9154068832422,5,False,0.04168876625,0.9285944033451271,0.97885172081055,0.9702831695951271,1.0205404870605501,1.907446124155677,1.9491348904056771,1,0,0,0,1.0,0.976317806068549,0.5319320267144783,1.0,0,1,1,1,0,0,0
Kshlm,non-word,367.66903,4.780958507558701,3.9260212286908973,5,False,0.04595862875,0.9561917015117402,0.9815053071727243,1.00215033026174,1.0274639359227242,1.9376970086844645,1.9836556374344645,1,1,0,0,0.8854882494567283,0.7873532864453721,0.8057798838009468,0.7573834182963174,0,1,1,1,0,0,0
Kstzt,non-word,301.7459,4.678353168221293,3.9260212286908973,5,False,0.0377182375,0.9356706336442586,0.9815053071727243,0.9733888711442586,1.0192235446727242,1.9171759408169828,1.9548941783169829,0,0,0,0,0.8541221314228913,0.9260546084441965,0.8057798838009468,0.9892030330062217,0,1,1,1,0,0,0
Kvrls,non-word,339.22933,4.627532968800257,3.9260212286908973,5,False,0.04240366625,0.9255065937600515,0.9815053071727243,0.9679102600100515,1.0239089734227242,1.9070119009327757,1.9494155671827758,1,0,0,0,1.0,0.99165253980062,0.8057798838009468,1.0,0,1,1,1,0,0,0
Kzbrl,non-word,352.19299,4.80862013509167,3.9260212286908973,5,False,0.04402412375,0.9617240270183339,0.9815053071727243,1.005748150768334,1.0255294309227243,1.9432293341910583,1.9872534579410583,1,1,0,1,0.9805796778352424,0.7406799474774696,0.8057798838009468,0.7306075503702443,0,1,1,1,0,0,0
Kzchp,non-word,335.67031,4.846896108073335,3.9260212286908973,5,False,0.041958788749999996,0.969379221614667,0.9815053071727243,1.011338010364667,1.0234640959227244,1.9508845287873915,1.9928433175373914,1,1,0,1,1.0,0.6875016088283036,0.8057798838009468,0.6795161835960482,0,1,1,1,0,0,0
Kzntn,non-word,310.51689,4.644580250884529,3.9260212286908973,5,False,0.03881461125,0.9289160501769057,0.9815053071727243,0.9677306614269057,1.0203199184227243,1.91042135734963,1.94923596859963,1,0,0,0,0.9019072664151863,0.976317806068549,0.8057798838009468,1.0,0,1,1,1,0,0,0
